"13115"|"76975.260134000"|"10.0.0.12"|"10.0.0.1"|"1182"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"13117"|"76975.293400000"|"10.0.0.1"|"10.0.0.12"|"1182"|||"/accounts/summary"|"200"|"application/json"|"2612"|
"13140"|"77119.816154000"|"10.0.0.12"|"10.0.0.1"|"1184"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"13142"|"77119.901797000"|"10.0.0.1"|"10.0.0.12"|"1184"|||"/branch/dashboard"|"200"|"application/json"|"2875"|
"13239"|"77795.630444000"|"10.0.0.12"|"10.0.0.1"|"1193"|"GET"|"intranet.firstbangla.local"|"/customers/search"||||"InternalPortal/2.3"
"13241"|"77795.662143000"|"10.0.0.1"|"10.0.0.12"|"1193"|||"/customers/search"|"200"|"application/json"|"3233"|
"13271"|"77843.265269000"|"10.0.0.12"|"10.0.0.1"|"1196"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"13273"|"77843.318415000"|"10.0.0.1"|"10.0.0.12"|"1196"|||"/branch/dashboard"|"200"|"application/json"|"1030"|
"13325"|"78072.858321000"|"10.0.0.12"|"10.0.0.1"|"1201"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"13327"|"78072.895156000"|"10.0.0.1"|"10.0.0.12"|"1201"|||"/audit/status"|"200"|"application/json"|"902"|
"13335"|"78126.199371000"|"10.0.0.12"|"10.0.0.1"|"1202"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"13337"|"78126.238512000"|"10.0.0.1"|"10.0.0.12"|"1202"|||"/reports/daily"|"200"|"application/json"|"3139"|
"13355"|"78171.855324000"|"10.0.0.12"|"10.0.0.1"|"1204"|"GET"|"intranet.firstbangla.local"|"/customers/search"||||"InternalPortal/2.3"
"13357"|"78171.900546000"|"10.0.0.1"|"10.0.0.12"|"1204"|||"/customers/search"|"200"|"application/json"|"2042"|
"13365"|"78235.360771000"|"10.0.0.12"|"10.0.0.1"|"1205"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"13367"|"78235.407581000"|"10.0.0.1"|"10.0.0.12"|"1205"|||"/accounts/summary"|"200"|"application/json"|"4122"|
"13412"|"78464.024170000"|"10.0.0.12"|"10.0.0.1"|"1210"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"13415"|"78464.068254000"|"10.0.0.1"|"10.0.0.12"|"1210"|||"/branch/dashboard"|"200"|"application/json"|"887"|
"13451"|"78649.192571000"|"10.0.0.12"|"10.0.0.1"|"1213"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"13453"|"78649.221450000"|"10.0.0.1"|"10.0.0.12"|"1213"|||"/accounts/summary"|"200"|"application/json"|"4087"|
"13495"|"79022.682276000"|"10.0.0.12"|"10.0.0.1"|"1217"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"13497"|"79022.721762000"|"10.0.0.1"|"10.0.0.12"|"1217"|||"/audit/status"|"200"|"application/json"|"3588"|
"13517"|"79448.095556000"|"10.0.0.12"|"10.0.0.1"|"1219"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"13519"|"79448.164919000"|"10.0.0.1"|"10.0.0.12"|"1219"|||"/reports/daily"|"200"|"application/json"|"2667"|
"13559"|"79740.562141000"|"10.0.0.12"|"10.0.0.1"|"1223"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"13561"|"79740.653259000"|"10.0.0.1"|"10.0.0.12"|"1223"|||"/accounts/summary"|"200"|"application/json"|"3889"|
"13571"|"79765.246489000"|"10.0.0.12"|"10.0.0.1"|"1224"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"13573"|"79765.329577000"|"10.0.0.1"|"10.0.0.12"|"1224"|||"/transactions/recent"|"200"|"application/json"|"3185"|
"13581"|"79777.419640000"|"10.0.0.12"|"10.0.0.1"|"1225"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"13583"|"79777.483151000"|"10.0.0.1"|"10.0.0.12"|"1225"|||"/reports/daily"|"200"|"application/json"|"2186"|
"13623"|"79967.778059000"|"10.0.0.12"|"10.0.0.1"|"1229"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"13625"|"79967.838890000"|"10.0.0.1"|"10.0.0.12"|"1229"|||"/reports/daily"|"200"|"application/json"|"1425"|
"13667"|"80153.487943000"|"10.0.0.12"|"10.0.0.1"|"1233"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"13669"|"80153.534905000"|"10.0.0.1"|"10.0.0.12"|"1233"|||"/audit/status"|"200"|"application/json"|"3826"|
"13731"|"80480.590928000"|"10.0.0.12"|"10.0.0.1"|"1239"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"13733"|"80480.649826000"|"10.0.0.1"|"10.0.0.12"|"1239"|||"/accounts/summary"|"200"|"application/json"|"4113"|
"13802"|"80929.685504000"|"10.0.0.12"|"10.0.0.1"|"1246"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"13804"|"80929.752505000"|"10.0.0.1"|"10.0.0.12"|"1246"|||"/transactions/recent"|"200"|"application/json"|"3325"|
"13824"|"80939.689235000"|"10.0.0.12"|"10.0.0.1"|"1248"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"13826"|"80939.769665000"|"10.0.0.1"|"10.0.0.12"|"1248"|||"/branch/dashboard"|"200"|"application/json"|"4093"|
"13836"|"81038.930658000"|"10.0.0.12"|"10.0.0.1"|"1249"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"13838"|"81038.990050000"|"10.0.0.1"|"10.0.0.12"|"1249"|||"/branch/dashboard"|"200"|"application/json"|"3309"|
"13856"|"81148.679102000"|"10.0.0.12"|"10.0.0.1"|"1251"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"13858"|"81148.740675000"|"10.0.0.1"|"10.0.0.12"|"1251"|||"/branch/dashboard"|"200"|"application/json"|"3532"|
"13973"|"82260.851378000"|"10.0.0.12"|"10.0.0.1"|"1261"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"13975"|"82260.928349000"|"10.0.0.1"|"10.0.0.12"|"1261"|||"/transactions/recent"|"200"|"application/json"|"3151"|
"14005"|"82381.270886000"|"10.0.0.12"|"10.0.0.1"|"1264"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"14007"|"82381.329345000"|"10.0.0.1"|"10.0.0.12"|"1264"|||"/audit/status"|"200"|"application/json"|"1824"|
"14035"|"82637.933074000"|"10.0.0.12"|"10.0.0.1"|"1267"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"14037"|"82637.982794000"|"10.0.0.1"|"10.0.0.12"|"1267"|||"/reports/daily"|"200"|"application/json"|"2610"|
"14045"|"82710.025771000"|"10.0.0.12"|"10.0.0.1"|"1268"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"14047"|"82710.086516000"|"10.0.0.1"|"10.0.0.12"|"1268"|||"/transactions/recent"|"200"|"application/json"|"1992"|
"14077"|"82887.790495000"|"10.0.0.12"|"10.0.0.1"|"1271"|"GET"|"intranet.firstbangla.local"|"/customers/search"||||"InternalPortal/2.3"
"14079"|"82887.870581000"|"10.0.0.1"|"10.0.0.12"|"1271"|||"/customers/search"|"200"|"application/json"|"4128"|
"14141"|"83736.527171000"|"10.0.0.12"|"10.0.0.1"|"1277"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"14143"|"83736.576724000"|"10.0.0.1"|"10.0.0.12"|"1277"|||"/reports/daily"|"200"|"application/json"|"2278"|
"14185"|"84011.742778000"|"10.0.0.12"|"10.0.0.1"|"1281"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"14187"|"84011.789370000"|"10.0.0.1"|"10.0.0.12"|"1281"|||"/audit/status"|"200"|"application/json"|"2664"|
"14211"|"84139.879774000"|"10.0.0.12"|"10.0.0.1"|"1283"|"GET"|"intranet.firstbangla.local"|"/customers/search"||||"InternalPortal/2.3"
"14213"|"84139.958394000"|"10.0.0.1"|"10.0.0.12"|"1283"|||"/customers/search"|"200"|"application/json"|"4124"|
"14245"|"84331.459066000"|"10.0.0.12"|"10.0.0.1"|"1286"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"14247"|"84331.512312000"|"10.0.0.1"|"10.0.0.12"|"1286"|||"/accounts/summary"|"200"|"application/json"|"2431"|
"14257"|"84541.535567000"|"10.0.0.12"|"10.0.0.1"|"1287"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"14259"|"84541.585660000"|"10.0.0.1"|"10.0.0.12"|"1287"|||"/branch/dashboard"|"200"|"application/json"|"2102"|
"14309"|"84815.281143000"|"10.0.0.12"|"10.0.0.1"|"1292"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"14311"|"84815.334637000"|"10.0.0.1"|"10.0.0.12"|"1292"|||"/reports/daily"|"200"|"application/json"|"3750"|
"14319"|"84872.056560000"|"10.0.0.12"|"10.0.0.1"|"1293"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"14321"|"84872.115227000"|"10.0.0.1"|"10.0.0.12"|"1293"|||"/audit/status"|"200"|"application/json"|"3931"|
"14329"|"84896.394314000"|"10.0.0.12"|"10.0.0.1"|"1294"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"14331"|"84896.423058000"|"10.0.0.1"|"10.0.0.12"|"1294"|||"/reports/daily"|"200"|"application/json"|"1186"|
"14341"|"84958.393491000"|"10.0.0.12"|"10.0.0.1"|"1295"|"GET"|"intranet.firstbangla.local"|"/customers/search"||||"InternalPortal/2.3"
"14343"|"84958.479218000"|"10.0.0.1"|"10.0.0.12"|"1295"|||"/customers/search"|"200"|"application/json"|"2057"|
"14375"|"85100.822272000"|"10.0.0.12"|"10.0.0.1"|"1298"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"14377"|"85100.854263000"|"10.0.0.1"|"10.0.0.12"|"1298"|||"/branch/dashboard"|"200"|"application/json"|"1154"|
"14456"|"85713.422723000"|"10.0.0.12"|"10.0.0.1"|"1305"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"14458"|"85713.454086000"|"10.0.0.1"|"10.0.0.12"|"1305"|||"/transactions/recent"|"200"|"application/json"|"2537"|
"14501"|"86287.671594000"|"10.0.0.12"|"10.0.0.1"|"1309"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"14503"|"86287.706833000"|"10.0.0.1"|"10.0.0.12"|"1309"|||"/reports/daily"|"200"|"application/json"|"3250"|
"14569"|"86696.453766000"|"10.0.0.12"|"10.0.0.1"|"1315"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"14571"|"86696.533748000"|"10.0.0.1"|"10.0.0.12"|"1315"|||"/accounts/summary"|"200"|"application/json"|"3047"|
"14591"|"86801.190135000"|"10.0.0.12"|"10.0.0.1"|"1317"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"14593"|"86801.269366000"|"10.0.0.1"|"10.0.0.12"|"1317"|||"/transactions/recent"|"200"|"application/json"|"2335"|
"14641"|"87246.585552000"|"10.0.0.12"|"10.0.0.1"|"1322"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"14643"|"87246.638670000"|"10.0.0.1"|"10.0.0.12"|"1322"|||"/branch/dashboard"|"200"|"application/json"|"1320"|
"14669"|"87766.814112000"|"10.0.0.12"|"10.0.0.1"|"1324"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"14671"|"87766.852390000"|"10.0.0.1"|"10.0.0.12"|"1324"|||"/transactions/recent"|"200"|"application/json"|"2384"|
"14681"|"88046.302000000"|"10.0.0.12"|"10.0.0.1"|"1325"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"14683"|"88046.366726000"|"10.0.0.1"|"10.0.0.12"|"1325"|||"/transactions/recent"|"200"|"application/json"|"1840"|
"14721"|"88147.467086000"|"10.0.0.12"|"10.0.0.1"|"1329"|"GET"|"intranet.firstbangla.local"|"/customers/search"||||"InternalPortal/2.3"
"14723"|"88147.498994000"|"10.0.0.1"|"10.0.0.12"|"1329"|||"/customers/search"|"200"|"application/json"|"4067"|
"14746"|"88460.711542000"|"10.0.0.12"|"10.0.0.1"|"1331"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"14748"|"88460.764488000"|"10.0.0.1"|"10.0.0.12"|"1331"|||"/transactions/recent"|"200"|"application/json"|"2243"|
"14756"|"88483.168865000"|"10.0.0.12"|"10.0.0.1"|"1332"|"GET"|"intranet.firstbangla.local"|"/customers/search"||||"InternalPortal/2.3"
"14758"|"88483.245080000"|"10.0.0.1"|"10.0.0.12"|"1332"|||"/customers/search"|"200"|"application/json"|"1398"|
"14768"|"88582.802787000"|"10.0.0.12"|"10.0.0.1"|"1333"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"14770"|"88582.832894000"|"10.0.0.1"|"10.0.0.12"|"1333"|||"/accounts/summary"|"200"|"application/json"|"2283"|
"14809"|"88765.076451000"|"10.0.0.12"|"10.0.0.1"|"1337"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"14811"|"88765.133611000"|"10.0.0.1"|"10.0.0.12"|"1337"|||"/branch/dashboard"|"200"|"application/json"|"855"|
"14839"|"88929.058478000"|"10.0.0.12"|"10.0.0.1"|"1340"|"GET"|"intranet.firstbangla.local"|"/customers/search"||||"InternalPortal/2.3"
"14841"|"88929.129531000"|"10.0.0.1"|"10.0.0.12"|"1340"|||"/customers/search"|"200"|"application/json"|"3759"|
"14849"|"88947.081217000"|"10.0.0.12"|"10.0.0.1"|"1341"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"14851"|"88947.144353000"|"10.0.0.1"|"10.0.0.12"|"1341"|||"/audit/status"|"200"|"application/json"|"3007"|
"14879"|"89025.694160000"|"10.0.0.12"|"10.0.0.1"|"1344"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"14881"|"89025.755864000"|"10.0.0.1"|"10.0.0.12"|"1344"|||"/transactions/recent"|"200"|"application/json"|"1014"|
"14891"|"89130.012785000"|"10.0.0.12"|"10.0.0.1"|"1345"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"14893"|"89130.070758000"|"10.0.0.1"|"10.0.0.12"|"1345"|||"/transactions/recent"|"200"|"application/json"|"2858"|
"14933"|"89343.208613000"|"10.0.0.12"|"10.0.0.1"|"1349"|"GET"|"intranet.firstbangla.local"|"/customers/search"||||"InternalPortal/2.3"
"14935"|"89343.271059000"|"10.0.0.1"|"10.0.0.12"|"1349"|||"/customers/search"|"200"|"application/json"|"1671"|
"14953"|"89381.355736000"|"10.0.0.12"|"10.0.0.1"|"1351"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"14955"|"89381.420079000"|"10.0.0.1"|"10.0.0.12"|"1351"|||"/reports/daily"|"200"|"application/json"|"2020"|
"14980"|"89532.710749000"|"10.0.0.12"|"10.0.0.1"|"1353"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"14982"|"89532.786262000"|"10.0.0.1"|"10.0.0.12"|"1353"|||"/reports/daily"|"200"|"application/json"|"4142"|
"15020"|"89713.616371000"|"10.0.0.12"|"10.0.0.1"|"1357"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"15022"|"89713.671525000"|"10.0.0.1"|"10.0.0.12"|"1357"|||"/accounts/summary"|"200"|"application/json"|"2077"|
"15042"|"89780.127925000"|"10.0.0.12"|"10.0.0.1"|"1359"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"15044"|"89780.154567000"|"10.0.0.1"|"10.0.0.12"|"1359"|||"/branch/dashboard"|"200"|"application/json"|"894"|
"15062"|"89851.212420000"|"10.0.0.12"|"10.0.0.1"|"1361"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"15064"|"89851.290450000"|"10.0.0.1"|"10.0.0.12"|"1361"|||"/audit/status"|"200"|"application/json"|"4056"|
"15074"|"89873.034938000"|"10.0.0.12"|"10.0.0.1"|"1362"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"15076"|"89873.106393000"|"10.0.0.1"|"10.0.0.12"|"1362"|||"/accounts/summary"|"200"|"application/json"|"4139"|
"15094"|"89956.515184000"|"10.0.0.12"|"10.0.0.1"|"1364"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"15096"|"89956.567483000"|"10.0.0.1"|"10.0.0.12"|"1364"|||"/transactions/recent"|"200"|"application/json"|"2527"|
"15116"|"90317.003179000"|"10.0.0.12"|"10.0.0.1"|"1366"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"15118"|"90317.069131000"|"10.0.0.1"|"10.0.0.12"|"1366"|||"/branch/dashboard"|"200"|"application/json"|"3893"|
"15178"|"90625.018918000"|"10.0.0.12"|"10.0.0.1"|"1372"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"15180"|"90625.091600000"|"10.0.0.1"|"10.0.0.12"|"1372"|||"/audit/status"|"200"|"application/json"|"2184"|
"15224"|"90912.065090000"|"10.0.0.12"|"10.0.0.1"|"1376"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"15226"|"90912.125905000"|"10.0.0.1"|"10.0.0.12"|"1376"|||"/accounts/summary"|"200"|"application/json"|"1373"|
"15244"|"90963.160857000"|"10.0.0.12"|"10.0.0.1"|"1378"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"15246"|"90963.236908000"|"10.0.0.1"|"10.0.0.12"|"1378"|||"/reports/daily"|"200"|"application/json"|"2163"|
"15278"|"91222.583491000"|"10.0.0.12"|"10.0.0.1"|"1381"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"15280"|"91222.638818000"|"10.0.0.1"|"10.0.0.12"|"1381"|||"/branch/dashboard"|"200"|"application/json"|"1203"|
"15308"|"91296.422214000"|"10.0.0.12"|"10.0.0.1"|"1384"|"GET"|"intranet.firstbangla.local"|"/customers/search"||||"InternalPortal/2.3"
"15310"|"91296.486622000"|"10.0.0.1"|"10.0.0.12"|"1384"|||"/customers/search"|"200"|"application/json"|"3217"|
"15318"|"91307.210029000"|"10.0.0.12"|"10.0.0.1"|"1385"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"15320"|"91307.288454000"|"10.0.0.1"|"10.0.0.12"|"1385"|||"/reports/daily"|"200"|"application/json"|"1275"|
"15328"|"91398.144888000"|"10.0.0.12"|"10.0.0.1"|"1386"|"GET"|"intranet.firstbangla.local"|"/customers/search"||||"InternalPortal/2.3"
"15330"|"91398.177664000"|"10.0.0.1"|"10.0.0.12"|"1386"|||"/customers/search"|"200"|"application/json"|"3809"|
"15338"|"91418.427934000"|"10.0.0.12"|"10.0.0.1"|"1387"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"15340"|"91418.474606000"|"10.0.0.1"|"10.0.0.12"|"1387"|||"/reports/daily"|"200"|"application/json"|"3786"|
"15358"|"91546.060233000"|"10.0.0.12"|"10.0.0.1"|"1389"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"15360"|"91546.139480000"|"10.0.0.1"|"10.0.0.12"|"1389"|||"/accounts/summary"|"200"|"application/json"|"1110"|
"15368"|"91611.728093000"|"10.0.0.12"|"10.0.0.1"|"1390"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"15370"|"91611.771886000"|"10.0.0.1"|"10.0.0.12"|"1390"|||"/branch/dashboard"|"200"|"application/json"|"2071"|
"15390"|"91860.249222000"|"10.0.0.12"|"10.0.0.1"|"1392"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"15392"|"91860.312104000"|"10.0.0.1"|"10.0.0.12"|"1392"|||"/audit/status"|"200"|"application/json"|"2429"|
"15400"|"91861.285686000"|"10.0.0.12"|"10.0.0.1"|"1393"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"15402"|"91861.365072000"|"10.0.0.1"|"10.0.0.12"|"1393"|||"/audit/status"|"200"|"application/json"|"3150"|
"15420"|"91900.148456000"|"10.0.0.12"|"10.0.0.1"|"1395"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"15422"|"91900.220475000"|"10.0.0.1"|"10.0.0.12"|"1395"|||"/branch/dashboard"|"200"|"application/json"|"3711"|
"15501"|"92314.749171000"|"10.0.0.12"|"10.0.0.1"|"1402"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"15503"|"92314.827390000"|"10.0.0.1"|"10.0.0.12"|"1402"|||"/audit/status"|"200"|"application/json"|"2942"|
"15511"|"92324.951000000"|"10.0.0.12"|"10.0.0.1"|"1403"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"15513"|"92325.011790000"|"10.0.0.1"|"10.0.0.12"|"1403"|||"/audit/status"|"200"|"application/json"|"2734"|
"15523"|"92526.143165000"|"10.0.0.12"|"10.0.0.1"|"1404"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"15525"|"92526.196572000"|"10.0.0.1"|"10.0.0.12"|"1404"|||"/branch/dashboard"|"200"|"application/json"|"991"|
"15535"|"92543.512466000"|"10.0.0.12"|"10.0.0.1"|"1405"|"GET"|"intranet.firstbangla.local"|"/customers/search"||||"InternalPortal/2.3"
"15537"|"92543.595211000"|"10.0.0.1"|"10.0.0.12"|"1405"|||"/customers/search"|"200"|"application/json"|"933"|
"15577"|"92680.883993000"|"10.0.0.12"|"10.0.0.1"|"1409"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"15579"|"92680.935173000"|"10.0.0.1"|"10.0.0.12"|"1409"|||"/audit/status"|"200"|"application/json"|"2369"|
"15587"|"92773.408936000"|"10.0.0.12"|"10.0.0.1"|"1410"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"15589"|"92773.479110000"|"10.0.0.1"|"10.0.0.12"|"1410"|||"/transactions/recent"|"200"|"application/json"|"1394"|
"15607"|"92850.306740000"|"10.0.0.12"|"10.0.0.1"|"1412"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"15609"|"92850.350001000"|"10.0.0.1"|"10.0.0.12"|"1412"|||"/transactions/recent"|"200"|"application/json"|"3640"|
"15626"|"93224.000957000"|"10.0.0.12"|"10.0.0.1"|"1413"|"GET"|"intranet.firstbangla.local"|"/audit/status"||||"InternalPortal/2.3"
"15628"|"93224.077098000"|"10.0.0.1"|"10.0.0.12"|"1413"|||"/audit/status"|"200"|"application/json"|"3995"|
"15656"|"93342.164124000"|"10.0.0.12"|"10.0.0.1"|"1416"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"15658"|"93342.212832000"|"10.0.0.1"|"10.0.0.12"|"1416"|||"/accounts/summary"|"200"|"application/json"|"3994"|
"15666"|"93404.847285000"|"10.0.0.12"|"10.0.0.1"|"1417"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"15668"|"93404.903544000"|"10.0.0.1"|"10.0.0.12"|"1417"|||"/accounts/summary"|"200"|"application/json"|"3288"|
"15686"|"93614.618752000"|"10.0.0.12"|"10.0.0.1"|"1419"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"15688"|"93614.678080000"|"10.0.0.1"|"10.0.0.12"|"1419"|||"/branch/dashboard"|"200"|"application/json"|"2852"|
"15698"|"93682.711954000"|"10.0.0.12"|"10.0.0.1"|"1420"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"15700"|"93682.747845000"|"10.0.0.1"|"10.0.0.12"|"1420"|||"/accounts/summary"|"200"|"application/json"|"1145"|
"15762"|"94030.953357000"|"10.0.0.12"|"10.0.0.1"|"1426"|"GET"|"intranet.firstbangla.local"|"/branch/dashboard"||||"InternalPortal/2.3"
"15764"|"94031.047510000"|"10.0.0.1"|"10.0.0.12"|"1426"|||"/branch/dashboard"|"200"|"application/json"|"3378"|
"15794"|"94338.879210000"|"10.0.0.12"|"10.0.0.1"|"1429"|"GET"|"intranet.firstbangla.local"|"/customers/search"||||"InternalPortal/2.3"
"15796"|"94338.914908000"|"10.0.0.1"|"10.0.0.12"|"1429"|||"/customers/search"|"200"|"application/json"|"2370"|
"15819"|"94563.196073000"|"10.0.0.12"|"10.0.0.1"|"1431"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"15821"|"94563.242520000"|"10.0.0.1"|"10.0.0.12"|"1431"|||"/accounts/summary"|"200"|"application/json"|"1579"|
"15831"|"94665.230555000"|"10.0.0.12"|"10.0.0.1"|"1432"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"15833"|"94665.298901000"|"10.0.0.1"|"10.0.0.12"|"1432"|||"/reports/daily"|"200"|"application/json"|"3800"|
"15843"|"94775.611265000"|"10.0.0.12"|"10.0.0.1"|"1433"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"15845"|"94775.676736000"|"10.0.0.1"|"10.0.0.12"|"1433"|||"/accounts/summary"|"200"|"application/json"|"1124"|
"15863"|"94803.522288000"|"10.0.0.12"|"10.0.0.1"|"1435"|"GET"|"intranet.firstbangla.local"|"/reports/daily"||||"InternalPortal/2.3"
"15865"|"94803.589350000"|"10.0.0.1"|"10.0.0.12"|"1435"|||"/reports/daily"|"200"|"application/json"|"4046"|
"15883"|"94825.889619000"|"10.0.0.12"|"10.0.0.1"|"1437"|"GET"|"intranet.firstbangla.local"|"/accounts/summary"||||"InternalPortal/2.3"
"15885"|"94825.928779000"|"10.0.0.1"|"10.0.0.12"|"1437"|||"/accounts/summary"|"200"|"application/json"|"1916"|
"15897"|"95008.156232000"|"10.0.0.12"|"10.0.0.1"|"1438"|"GET"|"intranet.firstbangla.local"|"/transactions/recent"||||"InternalPortal/2.3"
"15899"|"95008.216367000"|"10.0.0.1"|"10.0.0.12"|"1438"|||"/transactions/recent"|"200"|"application/json"|"3982"|
